mz,time,mz.min,mz.max,NumPres.All.Samples,NumPres.Biological.Samples,median_CV,Qscore,Max.Intensity,DW_140904_001.cdf,DW_140904_007.cdf,DW_140904_013.cdf,DW_140904_019.cdf,DW_140904_025.cdf,DW_140904_031.cdf,DW_140904_037.cdf,DW_140904_043.cdf,DW_140904_049.cdf,DW_140904_055.cdf,DW_140904_061.cdf,DW_140904_067.cdf,DW_140904_073.cdf,DW_140904_079.cdf,DW_140904_085.cdf,DW_140904_091.cdf,DW_140904_097.cdf,DW_140904_103.cdf,DW_140904_109.cdf,DW_140904_115.cdf,DW_140904_121.cdf,DW_140904_127.cdf,DW_140904_133.cdf,DW_140904_139.cdf,DW_140904_145.cdf,DW_140904_151.cdf,DW_140904_157.cdf,DW_140904_163.cdf,DW_140904_169.cdf,DW_140904_175.cdf,DW_140904_181.cdf,DW_140904_187.cdf,DW_140904_193.cdf,DW_140904_199.cdf,DW_140904_205.cdf,DW_140904_211.cdf,DW_140904_217.cdf
175.1118795,561.7340385,175.1114998,175.112229,103,36,17.46,1.437773465,8598976.405,4767069.5,1963382,4031392.667,3426000.333,2991814,5750552.333,3545565,4122291,3307152.333,3604220.333,3721801.667,5080722.667,3883761.667,3981843.667,3554965,3827949.333,4681702,4029035.667,3796204.333,3971466,4315422.333,2694061,4093248.667,3616909,2696749,5672329.5,5379664.667,1865399,4394889.333,4352595.667,4116172,3587810.333,5644034.333,3533863,3668616.333,2730954.667,3645836.5
175.1118956,487.7894096,175.1115933,175.1122002,23,3,16.54,0.680146667,5619788.869,5381127,0,0,0,0,0,0,0,3557263,3587430,4158658,3680528,4087621,0,3379147,0,3352768,2601820,2898106,0,4284812,0,2340624,1989355,0,4014057,0,4502898,0,1555077,0,2958904,3043091.333,0,2141686,0,0
175.1119329,398.2688983,175.1115,175.1122473,18,3,6.67,1.749786032,6595468.43,0,0,3892119,973002,0,0,0,0,0,0,2534505,1842640,2314061.5,0,0,6427827,6491363.5,0,2050090,0,0,0,0,1186872,1380236,0,3544900,0,0,0,1242809,0,4719356,0,0,2561832,4793231
175.1120146,409.9801333,175.1115069,175.1122228,20,3,23.14,0.474318205,9251804.459,0,5536663,3667071,0,6824777,2675858,0,0,0,5978353,7891527,9251804,0,6135198.5,4275682,5931399,0,0,0,0,5486382,5391815,5306518,6535728,5488212,0,0,0,0,0,0,0,0,0,8159672,0,3740051.5
175.1191269,176.8134457,175.1187143,175.1192925,23,9,3.75,9.42738036,132310579.4,0,0,0,98528592.5,114441916,120814803.7,0,101949640,0,124035602.5,96645527,81547677.5,98178938.33,108030961,0,0,0,112686916,58517700,0,0,0,0,0,0,0,0,81130214,0,0,0,0,0,0,0,0,0
175.1192049,119.9237765,175.1188118,175.1193236,109,37,2.222,15.5564334,2229530195,1637687474,739779845.3,594714254.3,554933864.7,639434034.3,720459485,567645976,640469594.7,1454829821,770657196.7,522223161.7,497808474,524688530.7,698482541.7,590665735.3,1047937300,648329174.3,535378197,364367438.7,657098563,664913556,415071609.7,559124277.7,1483098347,1835225992,2167323673,1887995111,1402970576,1274747644,712629745.3,678753110.3,1002937986,589455338,636251668.3,654096351,1064308518,681343332.3
175.1312704,537.4420461,175.1308588,175.1319254,22,4,42.23,0.211677315,5626341.939,0,0,5626342,0,0,2719882,0,3809852,0,2308091,698684,0,2808066.5,1914253.5,943152,0,0,4450227,5378952,3834626,0,3312898,0,0,2254587,0,4374985,0,0,3395902,4349923,0,0,1777659,523021,0,0
175.1357055,125.0372168,175.1340638,175.137765,49,15,24.77,0.175281909,18393843.81,0,0,600763,0,0,5250431.333,0,1033328,9291663,3974804.667,1939543.5,1865852,1296560,3451621.5,1825808.5,9085020.5,3707607.5,1592928,7495615,2626011,7840677.5,2648861,0,5422729,6949273.333,18393844,14415942,0,2498264,2606938,0,6098116,4026820,3913347,2466648,8015567,3189407
175.1358123,117.9535605,175.1335104,175.1373375,31,9,36.31,0.10968825,16464571,0,0,0,795849,0,1135767,0,0,1591953,914670.5,742048,0,0,5606996,1456119.5,7267547,1255739,843170,0,1257772,906701,0,0,6062369,2570314.5,9713583.5,7472809.333,4460724,0,0,1025820,5176239,0,0,0,6483476,8965371
175.1443339,117.1068064,175.1438718,175.1445638,23,4,45.59,0.288820711,11137390.26,11137390,0,0,0,0,0,0,863406,0,446702,282964,0,928089,0,0,0,1157129,0,0,1327714,570957,0,0,5202586,0,1851375,6629724,0,2381760,343681,832408,0,223048,2237866.5,0,0,762589
175.1482167,356.0422043,175.1478108,175.1484875,25,4,16.05,0.771595656,7172931.867,0,1228845,0,3645545,6126581,2673421,2212429,5051848.5,0,2489759,0,0,0,2857917,5859959,6309464,2790157,0,0,6730088.5,0,1604129,0,4783572,4755580.5,0,0,0,6343373,0,1590632,5070620,5123543,0,4076987,0,2060362
175.148271,304.7353771,175.1477567,175.1488741,25,3,28.69,0.196316845,11327617.83,0,494500,0,1005053,2233151,5294028,2131739.5,2600016,2513221.5,3640751,1752228,0,0,0,3593177,2433705,1205792,1485450,0,3342775,2358226,0,1519283,0,2333291,0,0,6858957,0,0,0,11327618,0,1449648,0,3428075,2019597
175.1483286,546.4979623,175.1478544,175.1489865,42,10,37.03,0.297906573,7486036.602,0,1866500,6370935,3820064,6926334.5,0,0,5025418,3169060,2800103.667,3108998,3546962.667,481125,2330310.5,0,2898473,0,6008740,0,0,2046774.667,2173895,5648720,2587648,2628122,0,2626545,3125338,2572550,1190206,3992566,0,3102013,2762585,0,2618264.5,3789292
175.5144321,178.2055266,175.5138943,175.5145329,41,12,12.87,1.868757469,11007895.38,0,1631778,0,8498288,6724843.5,5610153.5,5774575.5,5099600,0,7371879.5,2925917.5,4998825,0,7129203,5334187.5,5303824,5083776,4414761.5,3642481,2438085,4359921.5,0,0,10340708,9088234,2372993,10655526,0,4089350,7316178,7765140,10653143,5244972,9661716,3381607.5,0,6830282
175.9097735,140.3171622,175.9087303,175.9115607,31,9,46.81,0.115543725,10928443.31,0,0,0,0,10928443,0,744516,0,0,270677,506410,4898495,363905.3333,255960,258905.6667,827708.6667,340327,97220.5,362702,375302.5,0,795607,0,1577715,69009,0,0,0,0,0,0,267648,2669342,0,0,0,1282389
175.9131624,140.0815713,175.9130477,175.9132385,99,34,11.28,8.335765199,26438510.65,0,3067924.667,3369861.333,3317158.667,3258956.667,3584577,3953207.667,3817129.5,4931480.333,3546887.667,4791561.333,3681558.333,3583654.667,5071473.667,3763538.333,4235528.667,3858794,2988380.667,3282614.5,3250791,4030196.667,4551438.667,3102422.667,10729005.33,5949370.667,0,4356186.5,26438511,6404211.667,5147020.333,4843700,5002326.333,4974562.333,4828281.667,4072674.333,5444230.333,5265123.333
175.9414337,64.71721618,175.9403207,175.941942,103,36,15.39,0.73810805,8183587.609,0,4063950.333,4408756.333,4369555,3469118.333,4493552.667,4568668.5,4157598,2583310,3782627.667,4164001.333,2880005,3415710,4140264.667,4164836.333,3023631.667,4051227.333,4046727.667,4012374.333,4245699,3793086,4445109,4109333.667,5529858.5,3245130.333,4020261.5,3616643.5,3420334.5,3532079.667,4135674,3914416.667,4664576.333,3548268,4318806.667,3525411,3262333,3914662
175.9543091,60.53245838,175.9539997,175.9546882,63,21,13.51,1.885469644,17761895.13,2944837.5,5265048,6191071,7950733.667,6489829.333,2408659,4430662,2505059,4296663.667,3053231,0,3431726,4883871.333,5064598.333,0,2835176,0,0,4477749,0,6254954.333,4124145,1710212,5254760,3986458,2052397,2863957,0,2948338.5,10574161,0,3896794,2016529.5,5663141.667,6271085.333,2321942,3347523.667
175.9563328,188.9273648,175.9536261,175.9574671,67,22,29.01,0.155428896,12778467.52,12778468,5811184.5,4478959,5303270,5619016,3351238,3785825,3988080.5,0,5778179.5,6120428.667,5853121,6212623,5922099.667,6358034.5,7358445,4976252,4930240.667,6284499,4420791,4158765,5704062.333,6935575.333,0,2014902,0,0,2748939,6449358,11268242,0,3089396,3681194.667,4855188,5816624.333,4195308,5461594
175.9569631,187.4495239,175.9567862,175.9574079,34,8,33.24,0.59920562,18662113.54,14021514,749360,0,6093295,1531801,2422129.5,0,3323238,0,635530,3071380,5358343,0,607708,0,0,6694503.5,5298313,5859067,2523700.5,0,808659,607050,3085278,0,0,2047783,0,1501752,0,1214469.333,1019811,2069563,3168200,0,0,1902238.5
175.9899642,132.5845939,175.9894415,175.9901979,61,23,36.13,0.726543374,16058303.41,0,10982963.5,4869700.5,4213997,6231600,1414460,5816799,4780483,12626461,2311062,7103660,1509615.5,0,4107986,0,0,0,1925528.5,908769,0,2073855,0,6421360,10437851.33,9440855.667,0,14906491,0,14071126,7761834.5,5714115.333,4852830.667,4953697.667,2678976.333,2882201.5,4242992.5,4764925.667
176.0011862,145.3020796,176.0010595,176.0012597,36,13,7.861,11.99237006,9582950.149,0,0,2251793.333,0,0,4931463,0,5740598.5,0,0,0,1044807,0,1052735,594001,0,5221636.667,5685514,2763382.667,0,1126961,0,0,0,0,0,0,0,0,0,0,0,3830884.667,4083271.667,1052593,4719533.667,0
176.0082777,80.73005615,176.0076214,176.0086258,19,4,4.254,2.590951429,20488032.36,0,8097248.5,0,14365498,0,17464701.67,0,0,0,0,0,12905023,13279995,0,0,14170245,20488032,0,13154124,0,0,0,0,0,0,16764195,13857261,19158706,0,0,0,0,0,0,16733099,0,0
176.0134644,270.3487667,176.0132814,176.0139533,32,9,15.42,1.428684303,94137021.61,94137022,26717198.67,0,45014276,0,72972790,0,48280996,64554150.5,76277971,0,43088613,50759647,48817707,18264197.33,0,0,23959396,36436197,42398183.5,0,0,0,49245009,0,0,60037519,33215270.5,0,0,50773517,46813109,68427328.5,0,66189924,0,0
176.0294279,66.94445693,176.0293022,176.0298963,108,37,4.024,7.527137481,110714561.5,83709886.33,101835655,16689856.33,16573330,10463587,19143386,21800056,14277331,17908097.67,10644777,11515011.67,20514327.67,18021372,14950667.67,16259948.67,17920473.33,17837466,16483024,19743588.33,11189596,14999463.33,14019012,13622704.67,27387380,24360644.33,35826439,19440622.5,28978297,28583934.67,21945990.67,12639524.33,15858880,11479276,11879568.67,13464929.67,15565982.33,87907553.67
176.0377051,84.11410779,176.0365336,176.0387845,100,34,6.528,1.219162417,28125151.79,22748539,6000631.333,5050700.667,4747290.667,7330260,0,9867355.333,10266570.33,12829189,5439884.333,6599836,7789039,12650500,12149185.67,11392187.67,24444708.33,8836754.667,8936534,10411314.67,0,12134915.33,9116005.667,5396892.667,6313599,8396981.667,22531615.5,8858665,17106030.33,7230396,6215266,10117914.33,14453956.33,11558095,8180903,19155320.67,15812665,5207447.667
176.0409018,70.84951849,176.04041,176.0411028,38,12,6.874,3.487709875,33536692.05,9130273,4699547.5,0,1674236,4587535,16137049.33,0,0,0,5077650,15491286.33,0,0,5402063,0,0,0,9231879,0,32256733,0,4101072.5,0,7158402.333,0,20685181,6166314,15881192,5858073.5,4772452.667,0,0,4242263,0,0,0,5320002.333
176.0659634,65.42071841,176.0658564,176.0660542,110,37,1.396,63.30917463,623259836.5,203099737,130856760.3,96225400.67,101836375.7,113965894.7,101292397.7,121564878.3,103012528.7,142388947,100689993,107529051.7,182245327.3,158476932.7,115645455.7,172881101,315719405.3,167881973.3,82999299.33,164618420.3,235718538.3,128592797.7,115446008.7,103066711,103445403,106934024.7,352128580.3,284461488.7,256924607.3,110751508,96362963.67,132880205.5,124222953.3,84368983.33,105766330,205863532,235608812,119938674
176.0703505,64.82410987,176.0684914,176.0708538,37,11,0.8635,7.603479312,246099096.5,208217905,152227414,70022947,0,0,0,0,0,0,0,0,193952331,170432069,123018651,182397606.3,0,0,84777339,173768124.3,244918486.7,0,0,3692670,111507188.5,57330921.5,0,189020203,0,124656501,101343014,136088329.5,0,0,110150827,215082291.5,244699210,0
176.1030693,126.5696324,176.1028963,176.1031692,111,37,12.1,5.294773193,462030489.6,284960469,136768724.3,163648428,181303298.7,164198351.7,112348739.3,178821973.3,199601318.3,322489033.3,198630209.3,114740174,108453231.7,66730195.67,206716902,111138994,150220062.3,207924756.3,160808249,20180710,179860941,103241833,278667133.3,125591389.7,215144300.3,279935419.7,186423528,434906529,285997804.7,219098374.3,149340084,145984206.3,205810757,89525138.33,146830454.3,157047297.3,181707707,119215173.3
176.1161953,123.7411333,176.1156013,176.1179451,107,36,11,0.68833284,43179006.92,15953100.67,5804683.667,2006978.333,2388952.667,7835723,7112117,3819324.5,7190234,16891609.33,8754204.333,6402683.333,5274094.667,7306926.667,7759407,7185697,12766037.33,8016390.667,6605815.333,2987608,7368547,6942914.333,3237849,6493584.333,16440424,20153710,20087696,31203147.33,11085866,15477963.67,8122617,7818729,10765755.67,6923143.333,7264886.667,7405477,11271336.33,7747127
176.1182155,38.9827332,176.1174698,176.1187898,45,16,22.76,0.624177575,2067889.911,1196536.5,1488432.667,791447,644278.3333,726567,422569,523346.5,371139.5,0,264038,308088,274463,274611,0,312245,0,0,0,519352,543271.5,680683.5,560043,673703,0,0,209990,0,154106,0,227241,584432,1163033,0,975789,0,0,515690.5
176.1224534,120.7321714,176.1222618,176.1225466,111,37,2.148,28.47074201,469763964,101752866,44138639.67,33778709.67,32759188.33,40001789.33,44836995,34138003,39744367.33,88024764.33,47693908.67,30721088.33,30326939,31354692,41885857.33,36507543.33,67879698.33,40932329,33196012.67,21787262.67,40663920.67,41223200.67,24774714.33,34772836.67,90663082,111609560.7,245092591,150490397,171478461.7,72433679.67,41471242,40881377,61760417.67,35633517.67,37971783,39544590,64083257.33,42114812.33
176.1435385,65.45367215,176.1434455,176.1436187,28,8,6.82,12.63724431,85084478.86,0,0,0,0,0,82086773,33279818.33,0,0,0,4486412,0,0,0,18404272,52205,0,0,29393710,2752429,0,54076144.33,40714162.33,0,0,0,57529708,0,0,5215200,0,0,51871564.33,0,0,0,0
176.5157503,123.2153862,176.5143288,176.5160941,41,14,33.95,0.301313433,16366193.48,0,0,6065183.5,2327259,1654410,0,2186756,0,12407637.67,2748302,1190459,0,0,1268033,0,0,0,0,0,0,0,0,686517,10173789.33,5835832,0,10042806.5,0,11562991,0,2257284.5,3376300.333,2118057.333,0,6271434,2978346,2121703.5
176.9274902,235.3827925,176.926173,176.9278399,19,3,8.706,0.576190473,6572384.883,0,0,0,0,0,0,0,0,0,0,4798651,4833397,3040820,0,5671315,0,222857,0,6046025.5,6057678,6242382,4718223,6174286,0,0,0,0,0,0,5505282,0,5296602,3795908.5,4452552,4184351.5,4895699,0
176.9275245,321.9300689,176.9261048,176.9278554,35,9,42.6,0.182789464,6303787.405,0,2742011.333,395255,0,5713425,615385,0,0,3307037,0,5776944,5205612,2060568.5,1879958,0,5129669,0,3806407.5,4050221.333,4613341,3359388,3318980,0,0,819980,0,0,5041920,2189734,3801740,5507819,3886478,0,2891043.5,5901094.5,5563271,0
176.9361306,63.42511678,176.9359995,176.9366031,79,29,1.524,20.98080388,23202510.96,2687448,20399439.67,21006398,22056366.5,22472799.67,20596392.5,20683690.67,21715231.67,19617932,22846521,21751021,20209271,19055138.67,21411278.5,21142231,21255285,20379899.33,21502548.5,20673754,19677252.5,20280498,18507894,20721697,17939615.67,19026392,11550624.67,18512942,18108545,18360384,19036527,20416827.67,21258182,21246868,20539567.5,20907408.5,20641731.5,19976510.67
176.9422778,65.46729371,176.9421339,176.9427622,31,9,24.52,0.997212918,6766448.936,0,2569352.5,0,1860567,5150327,1164502,0,1854532,0,1736945.5,0,0,0,4368651.5,0,563054,0,1026559.5,1791305,659566,2104702,1529275,0,0,6104356,0,0,0,0,2696564.5,3524655,6766449,757176,1755045,852338,0,1102974
176.9524911,175.8225062,176.951821,176.9533655,12,2,26.8,0.213425117,17603629.45,13224916.67,8862979.5,3426967,12672846,0,0,10863011,0,0,7663963,0,0,0,0,0,0,0,0,0,0,16877579,11806865,0,0,0,0,0,0,0,0,0,0,0,13706408,0,0,0
176.9527152,173.3810611,176.9519992,176.9538915,22,4,25.27,0.201577704,37906249.09,20113393,16182057,24655734.5,13982608,0,0,17191952,11673708,0,0,27660917,0,13074111,0,33865277,18273815,28610209.5,18322111,0,26988093,30755002,0,32131576,0,0,0,9315854,0,0,14293865,0,0,0,13637338,0,0,0
176.9528747,141.6800758,176.95176,176.9539917,31,9,10.09,0.683194744,6315323.537,5180475.5,2119903.5,1447095,918872,2135092,0,1423039,1357992,0,1953323,1883322.5,1640267,1939741,1649651.5,2303998,1919116.667,1634995,1967708,2223343,2742062,2247997,1784003,4756749.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.9528978,364.0517821,176.9522611,176.9535262,19,4,6.332,1.390947287,4086469.924,0,0,1389650,0,2277101,2517149,3250253,3678948,0,0,4086470,0,3378307,2752866.5,3443592.5,0,2428313,0,0,3315203,2849939,0,2869077,0,0,0,0,0,0,0,0,0,0,3263145,0,0,0
176.9719541,306.9779996,176.9718336,176.9724161,47,15,2.054,14.04929257,204521402.2,37606317,106689820,152323434.7,143569867,199056918,133346513,0,101069196,100865893.5,104490406.5,0,0,108858015,108243029,109817166,0,0,0,108508987,109541362,0,108500884,0,101294151,101898953.7,73939236,75279972,62315226,92022266,0,0,101776945,108684344,107454376,108135227.5,106363284,108739026
176.9847352,495.5858251,176.9841236,176.9852564,40,11,33.61,0.382790538,4341944.704,0,2735528,4341945,0,3629053,0,2611033.5,1951940.5,876741,1027655,4001321,511856.5,1450988.667,1569141,1454371,1491265.5,1459521,0,1815789,1736424,1121571,1825277,1962256,0,3429011,0,1986025,0,0,1941505,0,658819.5,2392206,2971142.667,975221,0,716733
176.9847478,467.6080315,176.9846526,176.9848065,17,2,39.99,1.002728731,6081875.471,0,4141279,0,0,0,590567,0,0,0,4033263,0,5582972,0,3906107,2588583,0,0,3782608,0,814169,4206093,6081875,582111,4459442,0,0,0,0,0,0,0,0,549664,1968557,0,0,6015881
176.9891031,219.5806235,176.9885878,176.9892372,21,5,44.09,0.440196243,7354040.865,0,6111958,4610549,5001883,4746373,0,0,0,0,0,3223658.5,5016361,2407795,0,0,4348461.5,0,5784600,0,3662060,3820274,3391163.5,0,0,0,0,0,0,0,0,1817601,0,0,3279450,4271918.667,0,0
176.9891971,553.5700362,176.9890572,176.9892815,76,26,22.52,3.566354762,6814176.3,2523415,3643771.667,0,3006919,1407964.5,1742385,0,2540195.5,0,1775623.667,2298570.333,2494109,1985537.333,2459184.667,1470841.667,1871427.333,2821862,1484795.333,2693582,1791865.667,1829373.667,2431944.333,2520529,0,0,0,2558929,0,0,1275305.333,2396104.333,2461400,2527059.5,2711137,2315042.333,459251.6667,1763030.333
176.9918439,131.1682945,176.9912948,176.9919692,16,6,17.27,1.703930869,19282765.53,0,0,0,0,0,0,0,0,9427361.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14760265.33,7104313,0,15316924,0,19185721,0,0,0,0,0,0,1376656.5,0
176.9924539,86.0579368,176.992204,176.9929595,110,37,7.597,3.1002558,34576165.92,2806987,5026201,12050134.33,9773358.333,9971536,5835275.333,14636966,9483519.333,12286571.67,9453405,11221556,7342571,9756750,15904279.33,9375805.333,17230478.33,9410471,11491366.67,11902057,8750246,9631742.333,2924043,8440754,8256912.667,11909997.67,10155786.33,5065131.333,18297002.67,6332939,10421444.33,14893114.33,16224526.33,9389102.333,11227436,15076460.67,11982766,2447299
177.0087115,206.8404587,177.008588,177.0092597,31,6,19.72,0.773444603,18946211.8,4540974,7054883.5,13578285,11603506,16682417,12589598,18946212,15003615,17569327,10055271,0,0,14042440,0,0,0,10384396,0,0,11541295,10074720,0,0,7350632,8358763,0,0,6711369,12609617,9767366,7914750,9726552.5,0,11696899,8459231,0,8796230
177.0087446,200.3525786,177.0086254,177.008914,12,1,28.36,0.537332185,7205767.454,0,2749148,0,0,0,4844377,5025257,0,0,7205767,0,4293620,0,0,0,0,4637871,0,0,3692276,3143311,0,0,844178,0,0,0,0,0,0,3483403,0,0,0,0,0,0
177.02474,130.3849505,177.0242444,177.02542,13,3,28.94,0.35954158,151842871.9,11271814,0,0,0,0,0,0,0,0,0,0,1085568,0,0,0,1415493,2968055,2016633,0,0,1317743,1436250,0,0,0,82241095,151842872,106305221,0,0,0,0,0,0,0,0,0
177.0248591,81.29312891,177.0247117,177.0250388,97,36,7.43,8.055276162,52251875.33,45542184.5,3373986.5,7505725,6725529.667,9451007.667,17682174.67,11637538.67,15045219.67,22470995.67,9122375,9493975,8294787.333,9290774,11734974.33,15195088,9338992.667,17011100.5,10461513,10330907.5,16054524.33,8535757.667,9759429.333,13364712.33,21888342.67,39236362.5,33808993,30608962.5,36283146.5,17333456.5,15526501.67,13582132.5,14145595,14680860,14695109.33,14261159.67,13658199.5,3923711.5
177.0400211,319.7498008,177.039929,177.0400583,33,8,11.13,8.818404363,11984536.56,0,8596957.333,9616511,8324549,8693990,7656659,0,0,6939424,0,6841921,0,0,5995902,0,3083379,0,8586244,0,1986186.333,6339465.667,8319218,0,7461704,0,0,6423195,4891820,7102521,0,0,0,6939563,5047410,0,0,7664305
177.054799,553.7122541,177.054423,177.0557339,106,36,21.57,0.636856248,11811155.26,9736877,7881811.667,9027355,6726430.667,6563726.333,5918329,6609981.667,8595707.333,5462819.333,5390647.333,7371485.667,5217403.667,7868911.667,6898234.667,6781604,7312130,7046502.333,7177759.667,7829518.667,7073924.333,6810683.667,7126608.333,7831223.333,6484387.333,7992814.333,6416108,7594263,6203107,6084238.333,5138386.667,4538344.333,5754633.667,4674197.667,5595630.333,4966357.667,4976285.333,5958951.5
177.0548967,306.5106817,177.0544828,177.0562185,23,3,28.6,0.139374355,53550604.62,14746870,0,9705836,0,0,0,0,11716355,0,0,8138032,9876141,11783573,0,11590357,9701897,9922807,15611820,0,0,15617547,0,21785967,9795538,53550605,19962118,0,0,0,0,3113167,988516,0,0,13042079,7839645,4089377
177.0611519,136.0952997,177.060856,177.0612478,32,12,23.54,2.149123186,69850503.62,12723152,6957571,0,0,0,0,0,0,0,0,0,0,0,2338394.5,4318239,4655193,1896257,0,0,2397215,6227862.5,2710870.5,3614987,0,0,0,21949153.33,69850504,0,0,425998,406835.5,0,4453538,0,665205,4989231.667
177.0694138,66.83827782,177.0679186,177.0696106,106,36,8.516,1.249234396,20983227.54,10294779,5392997.667,2889195.333,3760509.333,4496022,4242914.667,5097270,3808073.333,5837006.333,3525849.667,4632775,8224100.333,7431036,4316653,8129617,17576539.33,7108333.333,2328980.333,7228241,12296753.67,4915184.667,3902314,4052258.333,3617583.333,0,15142317,11759768.33,6087856,4087029,3723648.667,4732757.667,5046785.333,2682284.333,4174891.667,9450414,12185750,5331953
177.0747852,63.93653646,177.0744979,177.0751387,111,37,3.402,8.076445105,55715695.09,42088908.33,10269834,17691339.33,21864668.33,24864454,26329468.33,19216095.33,19350016.67,30872381.33,18575054.67,24208976.33,27213483.33,20828257.67,18275994,18724955.67,36807563.67,30263660.67,13856531,14627212,24551905.67,14861527.67,28642637,22458376.33,8188694,11407136.67,37195186,31369437.33,35617619.33,21479391.67,21518039,18312015,25642954.33,16684112.67,22538285.67,29510505,18070418.67,8801293.333
